879,结构稳定理论
880,量子物理学.上
881,自然语言的计算机处理
882,三维图形系统PHIGS的原理与技术
883,语言学教程
884,唐诗选.2
885,80X86处理器和80X87协处理器大全
886,micro-PROLOG逻辑程序设计语言
887,语言学趣谈
888,八十天环游地球
889,运筹学基础手册
890,图解量子力学
891,狄拉克量子力学演讲集
892,理论声学.上
893,音乐厅声学
894,超声学
895,朗曼英语语法
896,现代汉德德汉词典-第3版
897,月亮宝石
898,物理学与偏微分方程.上册
899,现代管理辞典
900,微波声学
901,用C++设计二维、三维分形图形程序
902,GPS应用程序设计
903,学用Visio 5.0
904,汽车专业英语
905,数学规划与优化设计
906,网络流规划
907,统计光学
908,统计光学基础
909,设备故障诊断手册:机械设备状态监测和故障诊断
910,固体X射线学.1
911,现代德语.1
912,结构优化设计
913,诗经直解.2
914,紫外光电子能谱学
915,俄语导论课
916,红外物理学
917,俄语自学课本.2
918,Photoshop 5.0实用培训教程
919,红外辐射加热干燥原理与应用
920,MOTOROLA单片机M68HC05原理与应用大全
921,项目融资
922,数学物理方法教程
923,传热和流体流动的数值方法
924,传热与流体流动的数值计算
925,传热分析与计算
926,制冷系统热动力学
927,固体物理学学习参考书
928,非晶态物理
929,固体物理基础
930,固体物理教程
931,模糊数学与模糊优化
932,能量系统的〓分析
933,现代通信技术词典:第二版
934,计算传热学
935,英汉电信词典
936,数值传热学
937,轴承手册.1-3版
938,相似理论及其在传热学中的应用
939,英汉电信技术词典
940,硕士研究生入学考试数学复习指南-第2版
941,辐射传热
942,简明英汉电信词典-修订本
943,半导体中的键和能带
944,系统仿真
945,虚实世界:计算机仿真如何改变科学的疆域
946,医学小百科:人体
947,Visual C++6.0用户界面制作技术与应用实例
948,固体物理学讲义
949,常用机械零件及机构图册
950,核磁共振原理及其应用
951,非离子表面活性剂的制造、性能和分析
952,Outlook 2000即学即用
953,光波导技术物理基础
954,信号与系统
955,工程信号处理
956,快离子导体物理
957,固体物理中的格林函数方法
958,金属结构设计
959,固体物理学
960,固体物理
961,FORTRAN77算法手册
962,固态电介质的击穿
963,表面物理
964,海上固定式平台的设计制造和安装
965,薄膜物理
966,煤粉燃烧
967,机械制图手册-2版
968,随机数字信号处理
969,德语速成.第2版
970,李煜、李清照词详解
971,管理学概论
972,机械装配图图册
973,叶轮机械:原理与结构
974,新标准机械图图集
975,发动机的浪漫-增订版
976,激光物理学
977,UNIX使用指南:第2版
978,古海洋学概论
979,外国翻译理论评介文集
980,温度测量基础
981,桥式起重机安全技术问答
982,连续运输机
983,金属粉末轧制
984,计算机辅助设计及绘图
985,随机信号分析
986,工程传热传质学
987,德语--300小时
988,传热基础600题解
989,放射敏感性和剂量的空间分布
990,机床辅具生产图册
991,能量系统的〓分析方法
992,压缩机和致冷
993,流速测量技术
994,传热学
995,传热的基本原理
